,rowNumber,predictedValues
10176,10176, >50K
10177,10177, >50K
10178,10178, <=50K
10179,10179, >50K
10180,10180, >50K
10181,10181, >50K
10182,10182, >50K
10183,10183, >50K
10184,10184, >50K
10185,10185, >50K
10186,10186, >50K
10187,10187, >50K
10188,10188, >50K
10189,10189, >50K
10190,10190, >50K
10191,10191, >50K
10192,10192, >50K
10193,10193, >50K
10194,10194, >50K
10195,10195, <=50K
10196,10196, >50K
10197,10197, >50K
10198,10198, >50K
10199,10199, >50K
10200,10200, >50K
10201,10201, >50K
10202,10202, >50K
10203,10203, >50K
10204,10204, >50K
10205,10205, >50K
10206,10206, >50K
10207,10207, >50K
10208,10208, <=50K
10209,10209, >50K
10210,10210, >50K
10211,10211, <=50K
10212,10212, >50K
10213,10213, >50K
10214,10214, >50K
10215,10215, >50K
10216,10216, >50K
10217,10217, >50K
10218,10218, >50K
10219,10219, >50K
10220,10220, >50K
10221,10221, >50K
10222,10222, >50K
10223,10223, >50K
10224,10224, <=50K
10225,10225, >50K
10226,10226, >50K
10227,10227, >50K
10228,10228, >50K
10229,10229, >50K
10230,10230, >50K
10231,10231, >50K
10232,10232, >50K
10233,10233, >50K
10234,10234, >50K
10235,10235, >50K
10236,10236, >50K
10237,10237, >50K
10238,10238, >50K
10239,10239, >50K
10240,10240, >50K
10241,10241, >50K
10242,10242, >50K
10243,10243, >50K
10244,10244, <=50K
10245,10245, >50K
10246,10246, >50K
10247,10247, >50K
10248,10248, >50K
10249,10249, >50K
10250,10250, >50K
10251,10251, >50K
10252,10252, >50K
10253,10253, >50K
10254,10254, >50K
10255,10255, >50K
10256,10256, >50K
10257,10257, >50K
10258,10258, >50K
10259,10259, >50K
10260,10260, <=50K
10261,10261, <=50K
10262,10262, >50K
10263,10263, >50K
10264,10264, <=50K
10265,10265, >50K
10266,10266, >50K
10267,10267, >50K
10268,10268, >50K
10269,10269, >50K
10270,10270, >50K
10271,10271, >50K
10272,10272, >50K
10273,10273, >50K
10274,10274, <=50K
10275,10275, <=50K
10276,10276, >50K
10277,10277, >50K
10278,10278, >50K
10279,10279, >50K
10280,10280, >50K
10281,10281, >50K
10282,10282, <=50K
10283,10283, >50K
10284,10284, >50K
10285,10285, >50K
10286,10286, >50K
10287,10287, >50K
10288,10288, <=50K
10289,10289, >50K
10290,10290, <=50K
10291,10291, >50K
10292,10292, >50K
10293,10293, >50K
10294,10294, >50K
10295,10295, >50K
10296,10296, >50K
10297,10297, >50K
10298,10298, >50K
10299,10299, <=50K
10300,10300, >50K
10301,10301, >50K
10302,10302, >50K
10303,10303, <=50K
10304,10304, >50K
10305,10305, >50K
10306,10306, >50K
10307,10307, >50K
10308,10308, <=50K
10309,10309, >50K
10310,10310, >50K
10311,10311, >50K
10312,10312, >50K
10313,10313, >50K
10314,10314, >50K
10315,10315, >50K
10316,10316, >50K
10317,10317, >50K
10318,10318, >50K
10319,10319, >50K
10320,10320, >50K
10321,10321, >50K
10322,10322, >50K
10323,10323, >50K
10324,10324, >50K
10325,10325, >50K
10326,10326, >50K
10327,10327, >50K
10328,10328, >50K
10329,10329, <=50K
10330,10330, >50K
10331,10331, >50K
10332,10332, >50K
10333,10333, >50K
10334,10334, >50K
10335,10335, >50K
10336,10336, >50K
10337,10337, >50K
10338,10338, >50K
10339,10339, >50K
10340,10340, >50K
10341,10341, >50K
10342,10342, >50K
10343,10343, >50K
10344,10344, >50K
10345,10345, >50K
10346,10346, >50K
10347,10347, >50K
10348,10348, <=50K
10349,10349, >50K
10350,10350, >50K
10351,10351, >50K
10352,10352, >50K
10353,10353, >50K
10354,10354, >50K
10355,10355, >50K
10356,10356, >50K
10357,10357, >50K
10358,10358, <=50K
10359,10359, <=50K
10360,10360, <=50K
10361,10361, >50K
10362,10362, >50K
10363,10363, >50K
10364,10364, >50K
10365,10365, <=50K
10366,10366, >50K
10367,10367, >50K
10368,10368, >50K
10369,10369, >50K
10370,10370, >50K
10371,10371, >50K
10372,10372, >50K
10373,10373, >50K
10374,10374, >50K
10375,10375, >50K
10376,10376, >50K
10377,10377, >50K
10378,10378, >50K
10379,10379, >50K
10380,10380, >50K
10381,10381, >50K
10382,10382, >50K
10383,10383, >50K
10384,10384, >50K
10385,10385, >50K
10386,10386, >50K
10387,10387, >50K
10388,10388, >50K
10389,10389, >50K
10390,10390, >50K
10391,10391, >50K
10392,10392, >50K
10393,10393, >50K
10394,10394, >50K
10395,10395, <=50K
10396,10396, >50K
10397,10397, >50K
10398,10398, >50K
10399,10399, >50K
10400,10400, <=50K
10401,10401, >50K
10402,10402, >50K
10403,10403, >50K
10404,10404, <=50K
10405,10405, >50K
10406,10406, >50K
10407,10407, <=50K
10408,10408, >50K
10409,10409, >50K
10410,10410, >50K
10411,10411, >50K
10412,10412, >50K
10413,10413, >50K
10414,10414, >50K
10415,10415, >50K
10416,10416, >50K
10417,10417, >50K
10418,10418, >50K
10419,10419, >50K
10420,10420, >50K
10421,10421, >50K
10422,10422, >50K
10423,10423, >50K
10424,10424, >50K
10425,10425, >50K
10426,10426, >50K
10427,10427, >50K
10428,10428, >50K
10429,10429, >50K
10430,10430, >50K
10431,10431, <=50K
10432,10432, <=50K
10433,10433, >50K
10434,10434, >50K
10435,10435, <=50K
10436,10436, <=50K
10437,10437, <=50K
10438,10438, >50K
10439,10439, >50K
10440,10440, >50K
10441,10441, >50K
10442,10442, >50K
10443,10443, >50K
10444,10444, >50K
10445,10445, >50K
10446,10446, >50K
10447,10447, >50K
10448,10448, >50K
10449,10449, >50K
10450,10450, >50K
10451,10451, >50K
10452,10452, >50K
10453,10453, <=50K
10454,10454, >50K
10455,10455, >50K
10456,10456, >50K
10457,10457, <=50K
10458,10458, >50K
10459,10459, >50K
10460,10460, >50K
10461,10461, >50K
10462,10462, >50K
10463,10463, >50K
10464,10464, >50K
10465,10465, >50K
10466,10466, >50K
10467,10467, >50K
10468,10468, >50K
10469,10469, >50K
10470,10470, >50K
10471,10471, >50K
10472,10472, >50K
10473,10473, >50K
10474,10474, >50K
10475,10475, >50K
10476,10476, >50K
10477,10477, >50K
10478,10478, >50K
10479,10479, >50K
10480,10480, >50K
10481,10481, >50K
10482,10482, <=50K
10483,10483, >50K
10484,10484, >50K
10485,10485, >50K
10486,10486, >50K
10487,10487, >50K
10488,10488, >50K
10489,10489, >50K
10490,10490, >50K
10491,10491, >50K
10492,10492, >50K
10493,10493, >50K
10494,10494, >50K
10495,10495, >50K
10496,10496, >50K
10497,10497, >50K
10498,10498, >50K
10499,10499, >50K
10500,10500, >50K
10501,10501, >50K
10502,10502, >50K
10503,10503, <=50K
10504,10504, >50K
10505,10505, <=50K
10506,10506, >50K
10507,10507, >50K
10508,10508, >50K
10509,10509, >50K
10510,10510, <=50K
10511,10511, >50K
10512,10512, >50K
10513,10513, >50K
10514,10514, >50K
10515,10515, >50K
10516,10516, <=50K
10517,10517, >50K
10518,10518, <=50K
10519,10519, >50K
10520,10520, >50K
10521,10521, >50K
10522,10522, >50K
10523,10523, >50K
10524,10524, >50K
10525,10525, >50K
10526,10526, >50K
10527,10527, >50K
10528,10528, >50K
10529,10529, >50K
10530,10530, >50K
10531,10531, >50K
10532,10532, >50K
10533,10533, >50K
10534,10534, >50K
10535,10535, <=50K
10536,10536, >50K
10537,10537, >50K
10538,10538, >50K
10539,10539, >50K
10540,10540, >50K
10541,10541, >50K
10542,10542, >50K
10543,10543, >50K
10544,10544, >50K
10545,10545, >50K
10546,10546, >50K
10547,10547, >50K
10548,10548, >50K
10549,10549, >50K
10550,10550, >50K
10551,10551, >50K
10552,10552, >50K
10553,10553, >50K
10554,10554, >50K
10555,10555, >50K
10556,10556, >50K
10557,10557, >50K
10558,10558, >50K
10559,10559, >50K
10560,10560, <=50K
10561,10561, >50K
10562,10562, >50K
10563,10563, <=50K
10564,10564, >50K
10565,10565, >50K
10566,10566, >50K
10567,10567, <=50K
10568,10568, >50K
10569,10569, >50K
10570,10570, >50K
10571,10571, >50K
10572,10572, >50K
10573,10573, >50K
10574,10574, >50K
10575,10575, >50K
10576,10576, >50K
10577,10577, >50K
10578,10578, >50K
10579,10579, >50K
10580,10580, >50K
10581,10581, >50K
10582,10582, >50K
10583,10583, >50K
10584,10584, >50K
10585,10585, <=50K
10586,10586, >50K
10587,10587, >50K
10588,10588, <=50K
10589,10589, >50K
10590,10590, >50K
10591,10591, >50K
10592,10592, >50K
10593,10593, >50K
10594,10594, >50K
10595,10595, >50K
10596,10596, >50K
10597,10597, >50K
10598,10598, >50K
10599,10599, >50K
10600,10600, >50K
10601,10601, >50K
10602,10602, <=50K
10603,10603, >50K
10604,10604, >50K
10605,10605, >50K
10606,10606, >50K
10607,10607, >50K
10608,10608, >50K
10609,10609, >50K
10610,10610, >50K
10611,10611, <=50K
10612,10612, >50K
10613,10613, >50K
10614,10614, <=50K
10615,10615, <=50K
10616,10616, >50K
10617,10617, >50K
10618,10618, >50K
10619,10619, <=50K
10620,10620, >50K
10621,10621, >50K
10622,10622, >50K
10623,10623, >50K
10624,10624, >50K
10625,10625, >50K
10626,10626, >50K
10627,10627, >50K
10628,10628, >50K
10629,10629, >50K
10630,10630, >50K
10631,10631, >50K
10632,10632, >50K
10633,10633, >50K
10634,10634, >50K
10635,10635, >50K
10636,10636, >50K
10637,10637, >50K
10638,10638, >50K
10639,10639, <=50K
10640,10640, <=50K
10641,10641, >50K
10642,10642, >50K
10643,10643, >50K
10644,10644, >50K
10645,10645, >50K
10646,10646, >50K
10647,10647, >50K
10648,10648, >50K
10649,10649, >50K
10650,10650, >50K
10651,10651, >50K
10652,10652, >50K
10653,10653, >50K
10654,10654, <=50K
10655,10655, >50K
10656,10656, >50K
10657,10657, >50K
10658,10658, >50K
10659,10659, >50K
10660,10660, >50K
10661,10661, >50K
10662,10662, >50K
10663,10663, >50K
10664,10664, >50K
10665,10665, <=50K
10666,10666, >50K
10667,10667, >50K
10668,10668, >50K
10669,10669, <=50K
10670,10670, >50K
10671,10671, >50K
10672,10672, <=50K
10673,10673, <=50K
10674,10674, >50K
10675,10675, >50K
10676,10676, >50K
10677,10677, >50K
10678,10678, >50K
10679,10679, >50K
10680,10680, <=50K
10681,10681, >50K
10682,10682, >50K
10683,10683, >50K
10684,10684, >50K
10685,10685, >50K
10686,10686, >50K
10687,10687, >50K
10688,10688, >50K
10689,10689, >50K
10690,10690, >50K
10691,10691, >50K
10692,10692, >50K
10693,10693, <=50K
10694,10694, <=50K
10695,10695, >50K
10696,10696, >50K
10697,10697, >50K
10698,10698, >50K
10699,10699, >50K
10700,10700, <=50K
10701,10701, >50K
10702,10702, >50K
10703,10703, >50K
10704,10704, >50K
10705,10705, >50K
10706,10706, >50K
10707,10707, >50K
10708,10708, >50K
10709,10709, >50K
10710,10710, >50K
10711,10711, <=50K
10712,10712, >50K
10713,10713, >50K
10714,10714, >50K
10715,10715, >50K
10716,10716, >50K
10717,10717, >50K
10718,10718, >50K
10719,10719, >50K
10720,10720, >50K
10721,10721, >50K
10722,10722, >50K
10723,10723, <=50K
10724,10724, >50K
10725,10725, >50K
10726,10726, >50K
10727,10727, >50K
10728,10728, >50K
10729,10729, >50K
10730,10730, >50K
10731,10731, >50K
10732,10732, >50K
10733,10733, >50K
10734,10734, >50K
10735,10735, >50K
10736,10736, >50K
10737,10737, >50K
10738,10738, >50K
10739,10739, >50K
10740,10740, <=50K
10741,10741, >50K
10742,10742, >50K
10743,10743, >50K
10744,10744, >50K
10745,10745, >50K
10746,10746, >50K
10747,10747, >50K
10748,10748, >50K
10749,10749, >50K
10750,10750, >50K
10751,10751, >50K
10752,10752, >50K
10753,10753, >50K
10754,10754, >50K
10755,10755, >50K
10756,10756, >50K
10757,10757, >50K
10758,10758, >50K
10759,10759, >50K
10760,10760, <=50K
10761,10761, >50K
10762,10762, >50K
10763,10763, <=50K
10764,10764, <=50K
10765,10765, >50K
10766,10766, >50K
10767,10767, >50K
10768,10768, <=50K
10769,10769, >50K
10770,10770, <=50K
10771,10771, >50K
10772,10772, <=50K
10773,10773, >50K
10774,10774, >50K
10775,10775, >50K
10776,10776, >50K
10777,10777, >50K
10778,10778, >50K
10779,10779, <=50K
10780,10780, >50K
10781,10781, >50K
10782,10782, >50K
10783,10783, >50K
10784,10784, >50K
10785,10785, >50K
10786,10786, >50K
10787,10787, >50K
10788,10788, >50K
10789,10789, >50K
10790,10790, >50K
10791,10791, >50K
10792,10792, >50K
10793,10793, >50K
10794,10794, <=50K
10795,10795, >50K
10796,10796, >50K
10797,10797, >50K
10798,10798, >50K
10799,10799, >50K
10800,10800, <=50K
10801,10801, >50K
10802,10802, >50K
10803,10803, >50K
10804,10804, >50K
10805,10805, >50K
10806,10806, >50K
10807,10807, >50K
10808,10808, >50K
10809,10809, >50K
10810,10810, >50K
10811,10811, >50K
10812,10812, >50K
10813,10813, >50K
10814,10814, >50K
10815,10815, >50K
10816,10816, >50K
10817,10817, >50K
10818,10818, >50K
10819,10819, >50K
10820,10820, >50K
10821,10821, >50K
10822,10822, >50K
10823,10823, >50K
10824,10824, >50K
10825,10825, >50K
10826,10826, >50K
10827,10827, >50K
10828,10828, <=50K
10829,10829, >50K
10830,10830, >50K
10831,10831, >50K
10832,10832, >50K
10833,10833, >50K
10834,10834, >50K
10835,10835, >50K
10836,10836, <=50K
10837,10837, >50K
10838,10838, >50K
10839,10839, >50K
10840,10840, >50K
10841,10841, >50K
10842,10842, >50K
10843,10843, >50K
10844,10844, >50K
10845,10845, >50K
10846,10846, >50K
10847,10847, >50K
10848,10848, >50K
10849,10849, <=50K
10850,10850, >50K
10851,10851, >50K
10852,10852, >50K
10853,10853, >50K
10854,10854, >50K
10855,10855, >50K
10856,10856, >50K
10857,10857, >50K
10858,10858, >50K
10859,10859, >50K
10860,10860, >50K
10861,10861, >50K
10862,10862, >50K
10863,10863, >50K
10864,10864, >50K
10865,10865, >50K
10866,10866, >50K
10867,10867, >50K
10868,10868, >50K
10869,10869, >50K
10870,10870, <=50K
10871,10871, >50K
10872,10872, >50K
10873,10873, >50K
10874,10874, >50K
10875,10875, >50K
10876,10876, >50K
10877,10877, >50K
10878,10878, >50K
10879,10879, >50K
10880,10880, >50K
10881,10881, <=50K
10882,10882, >50K
10883,10883, >50K
10884,10884, >50K
10885,10885, <=50K
10886,10886, >50K
10887,10887, >50K
10888,10888, >50K
10889,10889, >50K
10890,10890, >50K
10891,10891, <=50K
10892,10892, >50K
10893,10893, <=50K
10894,10894, <=50K
10895,10895, >50K
10896,10896, <=50K
10897,10897, >50K
10898,10898, >50K
10899,10899, >50K
10900,10900, >50K
10901,10901, <=50K
10902,10902, >50K
10903,10903, >50K
10904,10904, >50K
10905,10905, >50K
10906,10906, >50K
10907,10907, >50K
10908,10908, >50K
10909,10909, >50K
10910,10910, >50K
10911,10911, >50K
10912,10912, >50K
10913,10913, <=50K
10914,10914, <=50K
10915,10915, >50K
10916,10916, >50K
10917,10917, >50K
10918,10918, >50K
10919,10919, >50K
10920,10920, >50K
10921,10921, >50K
10922,10922, <=50K
10923,10923, <=50K
10924,10924, >50K
10925,10925, >50K
10926,10926, >50K
10927,10927, >50K
10928,10928, <=50K
10929,10929, >50K
10930,10930, <=50K
10931,10931, >50K
10932,10932, >50K
10933,10933, >50K
10934,10934, >50K
10935,10935, >50K
10936,10936, >50K
10937,10937, >50K
10938,10938, >50K
10939,10939, >50K
10940,10940, >50K
10941,10941, >50K
10942,10942, >50K
10943,10943, >50K
10944,10944, >50K
10945,10945, >50K
10946,10946, >50K
10947,10947, >50K
10948,10948, >50K
10949,10949, <=50K
10950,10950, >50K
10951,10951, >50K
10952,10952, >50K
10953,10953, >50K
10954,10954, >50K
10955,10955, >50K
10956,10956, >50K
10957,10957, <=50K
10958,10958, <=50K
10959,10959, >50K
10960,10960, >50K
10961,10961, >50K
10962,10962, >50K
10963,10963, >50K
10964,10964, >50K
10965,10965, >50K
10966,10966, >50K
10967,10967, >50K
10968,10968, >50K
10969,10969, >50K
10970,10970, >50K
10971,10971, >50K
10972,10972, >50K
10973,10973, >50K
10974,10974, >50K
10975,10975, <=50K
10976,10976, >50K
10977,10977, >50K
10978,10978, >50K
10979,10979, >50K
10980,10980, >50K
10981,10981, >50K
10982,10982, >50K
10983,10983, >50K
10984,10984, >50K
10985,10985, >50K
10986,10986, >50K
10987,10987, >50K
10988,10988, >50K
10989,10989, >50K
10990,10990, <=50K
10991,10991, >50K
10992,10992, >50K
10993,10993, >50K
10994,10994, >50K
10995,10995, >50K
10996,10996, >50K
10997,10997, <=50K
10998,10998, >50K
10999,10999, >50K
11000,11000, <=50K
11001,11001, >50K
11002,11002, <=50K
11003,11003, >50K
11004,11004, <=50K
11005,11005, >50K
11006,11006, >50K
11007,11007, >50K
11008,11008, >50K
11009,11009, >50K
11010,11010, >50K
11011,11011, >50K
11012,11012, <=50K
11013,11013, <=50K
11014,11014, >50K
11015,11015, >50K
11016,11016, >50K
11017,11017, >50K
11018,11018, >50K
11019,11019, >50K
11020,11020, >50K
11021,11021, >50K
11022,11022, >50K
11023,11023, >50K
11024,11024, >50K
11025,11025, >50K
11026,11026, >50K
11027,11027, >50K
11028,11028, >50K
11029,11029, <=50K
11030,11030, >50K
11031,11031, >50K
11032,11032, >50K
11033,11033, >50K
11034,11034, >50K
11035,11035, >50K
11036,11036, <=50K
11037,11037, >50K
11038,11038, >50K
11039,11039, >50K
11040,11040, >50K
11041,11041, >50K
11042,11042, >50K
11043,11043, >50K
11044,11044, >50K
11045,11045, >50K
11046,11046, <=50K
11047,11047, >50K
11048,11048, >50K
11049,11049, >50K
11050,11050, >50K
11051,11051, >50K
11052,11052, >50K
11053,11053, >50K
11054,11054, >50K
11055,11055, >50K
11056,11056, >50K
11057,11057, >50K
11058,11058, >50K
11059,11059, >50K
11060,11060, >50K
11061,11061, >50K
11062,11062, >50K
11063,11063, >50K
11064,11064, >50K
11065,11065, >50K
11066,11066, >50K
11067,11067, >50K
11068,11068, >50K
11069,11069, >50K
11070,11070, >50K
11071,11071, >50K
11072,11072, >50K
11073,11073, >50K
11074,11074, >50K
11075,11075, >50K
11076,11076, >50K
11077,11077, >50K
11078,11078, >50K
11079,11079, >50K
11080,11080, >50K
11081,11081, <=50K
11082,11082, >50K
11083,11083, >50K
11084,11084, >50K
11085,11085, <=50K
11086,11086, >50K
11087,11087, >50K
11088,11088, >50K
11089,11089, >50K
11090,11090, >50K
11091,11091, >50K
11092,11092, >50K
11093,11093, <=50K
11094,11094, >50K
11095,11095, >50K
11096,11096, >50K
11097,11097, >50K
11098,11098, <=50K
11099,11099, >50K
11100,11100, >50K
11101,11101, >50K
11102,11102, <=50K
11103,11103, >50K
11104,11104, <=50K
11105,11105, >50K
11106,11106, <=50K
11107,11107, >50K
11108,11108, >50K
11109,11109, >50K
11110,11110, >50K
11111,11111, >50K
11112,11112, >50K
11113,11113, <=50K
11114,11114, >50K
11115,11115, >50K
11116,11116, >50K
11117,11117, >50K
11118,11118, >50K
11119,11119, >50K
11120,11120, >50K
11121,11121, >50K
11122,11122, >50K
11123,11123, >50K
11124,11124, >50K
11125,11125, >50K
11126,11126, >50K
11127,11127, >50K
11128,11128, >50K
11129,11129, <=50K
11130,11130, >50K
11131,11131, >50K
11132,11132, >50K
11133,11133, >50K
11134,11134, >50K
11135,11135, >50K
11136,11136, >50K
11137,11137, >50K
11138,11138, >50K
11139,11139, >50K
11140,11140, >50K
11141,11141, >50K
11142,11142, >50K
11143,11143, >50K
11144,11144, >50K
11145,11145, >50K
11146,11146, >50K
11147,11147, <=50K
11148,11148, >50K
11149,11149, >50K
11150,11150, >50K
11151,11151, >50K
11152,11152, >50K
11153,11153, <=50K
11154,11154, >50K
11155,11155, >50K
11156,11156, >50K
11157,11157, >50K
11158,11158, >50K
11159,11159, >50K
11160,11160, >50K
11161,11161, <=50K
11162,11162, >50K
11163,11163, >50K
11164,11164, >50K
11165,11165, <=50K
11166,11166, >50K
11167,11167, >50K
11168,11168, >50K
11169,11169, >50K
11170,11170, >50K
11171,11171, <=50K
11172,11172, >50K
11173,11173, >50K
11174,11174, <=50K
11175,11175, <=50K
11176,11176, >50K
11177,11177, >50K
11178,11178, >50K
11179,11179, >50K
11180,11180, <=50K
11181,11181, >50K
11182,11182, >50K
11183,11183, >50K
11184,11184, >50K
11185,11185, >50K
11186,11186, >50K
11187,11187, >50K
11188,11188, >50K
11189,11189, >50K
11190,11190, >50K
11191,11191, >50K
11192,11192, >50K
11193,11193, >50K
11194,11194, >50K
11195,11195, >50K
11196,11196, >50K
11197,11197, >50K
11198,11198, >50K
11199,11199, >50K
11200,11200, <=50K
11201,11201, <=50K
11202,11202, >50K
11203,11203, >50K
11204,11204, >50K
11205,11205, >50K
11206,11206, >50K
11207,11207, >50K
11208,11208, >50K
11209,11209, >50K
11210,11210, >50K
11211,11211, >50K
11212,11212, >50K
11213,11213, >50K
11214,11214, >50K
11215,11215, >50K
11216,11216, >50K
11217,11217, >50K
11218,11218, >50K
11219,11219, >50K
11220,11220, >50K
11221,11221, >50K
11222,11222, >50K
11223,11223, >50K
11224,11224, >50K
11225,11225, >50K
11226,11226, >50K
11227,11227, >50K
11228,11228, >50K
11229,11229, >50K
11230,11230, >50K
11231,11231, >50K
11232,11232, >50K
11233,11233, >50K
11234,11234, >50K
11235,11235, >50K
11236,11236, >50K
11237,11237, <=50K
11238,11238, >50K
11239,11239, >50K
11240,11240, <=50K
11241,11241, >50K
11242,11242, >50K
11243,11243, <=50K
11244,11244, <=50K
11245,11245, >50K
11246,11246, >50K
11247,11247, >50K
11248,11248, <=50K
11249,11249, >50K
11250,11250, >50K
11251,11251, >50K
11252,11252, >50K
11253,11253, >50K
11254,11254, >50K
11255,11255, >50K
11256,11256, >50K
11257,11257, >50K
11258,11258, >50K
11259,11259, >50K
11260,11260, >50K
11261,11261, >50K
11262,11262, >50K
11263,11263, <=50K
11264,11264, >50K
11265,11265, <=50K
11266,11266, >50K
11267,11267, >50K
11268,11268, >50K
11269,11269, >50K
11270,11270, >50K
11271,11271, >50K
11272,11272, >50K
11273,11273, >50K
11274,11274, >50K
11275,11275, >50K
11276,11276, >50K
11277,11277, >50K
11278,11278, >50K
11279,11279, >50K
11280,11280, >50K
11281,11281, >50K
11282,11282, >50K
11283,11283, >50K
11284,11284, >50K
11285,11285, >50K
11286,11286, >50K
11287,11287, >50K
11288,11288, >50K
11289,11289, >50K
11290,11290, >50K
11291,11291, >50K
11292,11292, >50K
11293,11293, >50K
11294,11294, >50K
11295,11295, <=50K
11296,11296, >50K
11297,11297, >50K
11298,11298, >50K
11299,11299, >50K
11300,11300, >50K
11301,11301, <=50K
11302,11302, >50K
11303,11303, >50K
11304,11304, >50K
11305,11305, >50K
11306,11306, >50K
11307,11307, >50K
11308,11308, >50K
11309,11309, >50K
11310,11310, <=50K
11311,11311, >50K
11312,11312, >50K
11313,11313, >50K
11314,11314, >50K
11315,11315, >50K
11316,11316, <=50K
11317,11317, >50K
11318,11318, >50K
11319,11319, >50K
11320,11320, >50K
11321,11321, >50K
11322,11322, >50K
11323,11323, >50K
11324,11324, <=50K
11325,11325, >50K
11326,11326, >50K
11327,11327, >50K
11328,11328, >50K
11329,11329, >50K
11330,11330, <=50K
11331,11331, >50K
11332,11332, >50K
11333,11333, <=50K
11334,11334, >50K
11335,11335, >50K
11336,11336, >50K
11337,11337, >50K
11338,11338, >50K
11339,11339, >50K
11340,11340, >50K
11341,11341, >50K
11342,11342, <=50K
11343,11343, >50K
11344,11344, >50K
11345,11345, >50K
11346,11346, >50K
11347,11347, >50K
11348,11348, <=50K
11349,11349, >50K
11350,11350, >50K
11351,11351, <=50K
11352,11352, >50K
11353,11353, >50K
11354,11354, >50K
11355,11355, >50K
11356,11356, >50K
11357,11357, <=50K
11358,11358, >50K
11359,11359, >50K
11360,11360, >50K
11361,11361, >50K
11362,11362, >50K
11363,11363, >50K
11364,11364, >50K
11365,11365, >50K
11366,11366, >50K
11367,11367, >50K
11368,11368, >50K
11369,11369, >50K
11370,11370, >50K
11371,11371, >50K
11372,11372, <=50K
11373,11373, >50K
11374,11374, >50K
11375,11375, >50K
11376,11376, >50K
11377,11377, >50K
11378,11378, <=50K
11379,11379, >50K
11380,11380, >50K
11381,11381, >50K
11382,11382, >50K
11383,11383, <=50K
11384,11384, >50K
11385,11385, >50K
11386,11386, <=50K
11387,11387, <=50K
11388,11388, <=50K
11389,11389, <=50K
11390,11390, <=50K
11391,11391, >50K
11392,11392, >50K
11393,11393, >50K
11394,11394, >50K
11395,11395, >50K
11396,11396, <=50K
11397,11397, >50K
11398,11398, >50K
11399,11399, >50K
11400,11400, <=50K
11401,11401, >50K
11402,11402, >50K
11403,11403, >50K
11404,11404, >50K
11405,11405, >50K
11406,11406, >50K
11407,11407, <=50K
11408,11408, >50K
11409,11409, >50K
11410,11410, <=50K
